mode_value,filename
10,ROIs1970_fall_lc_1_p220
10,ROIs1970_fall_lc_1_p221
10,ROIs1970_fall_lc_1_p222
10,ROIs1970_fall_lc_1_p223
10,ROIs1970_fall_lc_1_p224
10,ROIs1970_fall_lc_1_p225
10,ROIs1970_fall_lc_1_p226
10,ROIs1970_fall_lc_1_p227
10,ROIs1970_fall_lc_1_p228
10,ROIs1970_fall_lc_1_p229
10,ROIs1970_fall_lc_1_p230
10,ROIs1970_fall_lc_1_p231
10,ROIs1970_fall_lc_1_p232
10,ROIs1970_fall_lc_1_p233
10,ROIs1970_fall_lc_1_p234
10,ROIs1970_fall_lc_1_p235
10,ROIs1970_fall_lc_1_p236
10,ROIs1970_fall_lc_1_p237
10,ROIs1970_fall_lc_1_p238
10,ROIs1970_fall_lc_1_p239
10,ROIs1970_fall_lc_1_p240
10,ROIs1970_fall_lc_1_p241
10,ROIs1970_fall_lc_1_p242
10,ROIs1970_fall_lc_1_p243
10,ROIs1970_fall_lc_1_p244
10,ROIs1970_fall_lc_1_p245
10,ROIs1970_fall_lc_1_p246
10,ROIs1970_fall_lc_1_p249
10,ROIs1970_fall_lc_1_p250
10,ROIs1970_fall_lc_1_p251
10,ROIs1970_fall_lc_1_p252
10,ROIs1970_fall_lc_1_p253
10,ROIs1970_fall_lc_1_p254
10,ROIs1970_fall_lc_1_p255
10,ROIs1970_fall_lc_1_p256
10,ROIs1970_fall_lc_1_p257
10,ROIs1970_fall_lc_1_p258
10,ROIs1970_fall_lc_1_p259
10,ROIs1970_fall_lc_1_p260
10,ROIs1970_fall_lc_1_p261
10,ROIs1970_fall_lc_1_p262
10,ROIs1970_fall_lc_1_p263
10,ROIs1970_fall_lc_1_p264
10,ROIs1970_fall_lc_1_p265
10,ROIs1970_fall_lc_1_p266
10,ROIs1970_fall_lc_1_p267
10,ROIs1970_fall_lc_1_p268
10,ROIs1970_fall_lc_1_p269
10,ROIs1970_fall_lc_1_p270
10,ROIs1970_fall_lc_1_p271
10,ROIs1970_fall_lc_1_p272
10,ROIs1970_fall_lc_1_p273
10,ROIs1970_fall_lc_1_p274
10,ROIs1970_fall_lc_1_p275
10,ROIs1970_fall_lc_1_p276
10,ROIs1970_fall_lc_1_p277
10,ROIs1970_fall_lc_1_p280
10,ROIs1970_fall_lc_1_p281
10,ROIs1970_fall_lc_1_p282
10,ROIs1970_fall_lc_1_p283
10,ROIs1970_fall_lc_1_p284
10,ROIs1970_fall_lc_1_p285
10,ROIs1970_fall_lc_1_p286
10,ROIs1970_fall_lc_1_p287
10,ROIs1970_fall_lc_1_p288
10,ROIs1970_fall_lc_1_p289
10,ROIs1970_fall_lc_1_p290
10,ROIs1970_fall_lc_1_p291
10,ROIs1970_fall_lc_1_p292
10,ROIs1970_fall_lc_1_p293
10,ROIs1970_fall_lc_1_p294
10,ROIs1970_fall_lc_1_p295
10,ROIs1970_fall_lc_1_p296
10,ROIs1970_fall_lc_1_p297
10,ROIs1970_fall_lc_1_p298
10,ROIs1970_fall_lc_1_p299
10,ROIs1970_fall_lc_1_p300
10,ROIs1970_fall_lc_1_p301
10,ROIs1970_fall_lc_1_p302
10,ROIs1970_fall_lc_1_p303
10,ROIs1970_fall_lc_1_p304
10,ROIs1970_fall_lc_1_p305
10,ROIs1970_fall_lc_1_p306
10,ROIs1970_fall_lc_1_p307
10,ROIs1970_fall_lc_1_p308
10,ROIs1970_fall_lc_1_p311
10,ROIs1970_fall_lc_1_p312
10,ROIs1970_fall_lc_1_p313
10,ROIs1970_fall_lc_1_p314
10,ROIs1970_fall_lc_1_p315
10,ROIs1970_fall_lc_1_p316
10,ROIs1970_fall_lc_1_p317
10,ROIs1970_fall_lc_1_p318
10,ROIs1970_fall_lc_1_p319
10,ROIs1970_fall_lc_1_p32
10,ROIs1970_fall_lc_1_p320
10,ROIs1970_fall_lc_1_p321
10,ROIs1970_fall_lc_1_p322
10,ROIs1970_fall_lc_1_p323
10,ROIs1970_fall_lc_1_p324
10,ROIs1970_fall_lc_1_p325
10,ROIs1970_fall_lc_1_p326
10,ROIs1970_fall_lc_1_p327
10,ROIs1970_fall_lc_1_p328
10,ROIs1970_fall_lc_1_p329
10,ROIs1970_fall_lc_1_p33
10,ROIs1970_fall_lc_1_p330
10,ROIs1970_fall_lc_1_p331
10,ROIs1970_fall_lc_1_p332
10,ROIs1970_fall_lc_1_p333
10,ROIs1970_fall_lc_1_p334
10,ROIs1970_fall_lc_1_p335
10,ROIs1970_fall_lc_1_p336
10,ROIs1970_fall_lc_1_p337
10,ROIs1970_fall_lc_1_p338
10,ROIs1970_fall_lc_1_p339
10,ROIs1970_fall_lc_1_p34
10,ROIs1970_fall_lc_1_p342
10,ROIs1970_fall_lc_1_p343
10,ROIs1970_fall_lc_1_p344
10,ROIs1970_fall_lc_1_p345
10,ROIs1970_fall_lc_1_p346
10,ROIs1970_fall_lc_1_p347
10,ROIs1970_fall_lc_1_p348
10,ROIs1970_fall_lc_1_p349
10,ROIs1970_fall_lc_1_p35
10,ROIs1970_fall_lc_1_p350
10,ROIs1970_fall_lc_1_p351
10,ROIs1970_fall_lc_1_p352
10,ROIs1970_fall_lc_1_p353
10,ROIs1970_fall_lc_1_p354
10,ROIs1970_fall_lc_1_p355
10,ROIs1970_fall_lc_1_p356
10,ROIs1970_fall_lc_1_p357
10,ROIs1970_fall_lc_1_p358
10,ROIs1970_fall_lc_1_p359
10,ROIs1970_fall_lc_1_p36
10,ROIs1970_fall_lc_1_p360
10,ROIs1970_fall_lc_1_p361
10,ROIs1970_fall_lc_1_p362
10,ROIs1970_fall_lc_1_p363
10,ROIs1970_fall_lc_1_p364
10,ROIs1970_fall_lc_1_p365
10,ROIs1970_fall_lc_1_p366
10,ROIs1970_fall_lc_1_p367
10,ROIs1970_fall_lc_1_p368
10,ROIs1970_fall_lc_1_p369
10,ROIs1970_fall_lc_1_p37
10,ROIs1970_fall_lc_1_p370
10,ROIs1970_fall_lc_1_p373
10,ROIs1970_fall_lc_1_p374
10,ROIs1970_fall_lc_1_p375
10,ROIs1970_fall_lc_1_p376
10,ROIs1970_fall_lc_1_p377
10,ROIs1970_fall_lc_1_p378
10,ROIs1970_fall_lc_1_p379
10,ROIs1970_fall_lc_1_p38
10,ROIs1970_fall_lc_1_p380
10,ROIs1970_fall_lc_1_p381
10,ROIs1970_fall_lc_1_p382
10,ROIs1970_fall_lc_1_p383
10,ROIs1970_fall_lc_1_p384
10,ROIs1970_fall_lc_1_p385
10,ROIs1970_fall_lc_1_p386
10,ROIs1970_fall_lc_1_p387
10,ROIs1970_fall_lc_1_p388
10,ROIs1970_fall_lc_1_p389
10,ROIs1970_fall_lc_1_p39
10,ROIs1970_fall_lc_1_p390
10,ROIs1970_fall_lc_1_p391
10,ROIs1970_fall_lc_1_p392
10,ROIs1970_fall_lc_1_p393
10,ROIs1970_fall_lc_1_p394
10,ROIs1970_fall_lc_1_p395
10,ROIs1970_fall_lc_1_p396
10,ROIs1970_fall_lc_1_p397
10,ROIs1970_fall_lc_1_p398
10,ROIs1970_fall_lc_1_p399
10,ROIs1970_fall_lc_1_p40
10,ROIs1970_fall_lc_1_p400
10,ROIs1970_fall_lc_1_p401
10,ROIs1970_fall_lc_1_p404
10,ROIs1970_fall_lc_1_p405
10,ROIs1970_fall_lc_1_p406
10,ROIs1970_fall_lc_1_p407
10,ROIs1970_fall_lc_1_p408
10,ROIs1970_fall_lc_1_p409
10,ROIs1970_fall_lc_1_p41
10,ROIs1970_fall_lc_1_p410
10,ROIs1970_fall_lc_1_p411
10,ROIs1970_fall_lc_1_p412
10,ROIs1970_fall_lc_1_p413
10,ROIs1970_fall_lc_1_p414
10,ROIs1970_fall_lc_1_p415
10,ROIs1970_fall_lc_1_p416
10,ROIs1970_fall_lc_1_p417
10,ROIs1970_fall_lc_1_p418
10,ROIs1970_fall_lc_1_p419
10,ROIs1970_fall_lc_1_p42
10,ROIs1970_fall_lc_1_p420
10,ROIs1970_fall_lc_1_p421
10,ROIs1970_fall_lc_1_p422
10,ROIs1970_fall_lc_1_p423
10,ROIs1970_fall_lc_1_p424
10,ROIs1970_fall_lc_1_p425
10,ROIs1970_fall_lc_1_p426
10,ROIs1970_fall_lc_1_p427
10,ROIs1970_fall_lc_1_p428
10,ROIs1970_fall_lc_1_p429
10,ROIs1970_fall_lc_1_p43
10,ROIs1970_fall_lc_1_p430
10,ROIs1970_fall_lc_1_p431
10,ROIs1970_fall_lc_1_p432
10,ROIs1970_fall_lc_1_p435
10,ROIs1970_fall_lc_1_p436
10,ROIs1970_fall_lc_1_p437
10,ROIs1970_fall_lc_1_p438
10,ROIs1970_fall_lc_1_p439
10,ROIs1970_fall_lc_1_p44
10,ROIs1970_fall_lc_1_p440
10,ROIs1970_fall_lc_1_p441
10,ROIs1970_fall_lc_1_p442
10,ROIs1970_fall_lc_1_p443
10,ROIs1970_fall_lc_1_p444
10,ROIs1970_fall_lc_1_p445
10,ROIs1970_fall_lc_1_p446
10,ROIs1970_fall_lc_1_p447
10,ROIs1970_fall_lc_1_p448
10,ROIs1970_fall_lc_1_p449
10,ROIs1970_fall_lc_1_p45
10,ROIs1970_fall_lc_1_p450
10,ROIs1970_fall_lc_1_p451
10,ROIs1970_fall_lc_1_p452
10,ROIs1970_fall_lc_1_p453
10,ROIs1970_fall_lc_1_p454
10,ROIs1970_fall_lc_1_p455
10,ROIs1970_fall_lc_1_p456
10,ROIs1970_fall_lc_1_p457
10,ROIs1970_fall_lc_1_p458
10,ROIs1970_fall_lc_1_p459
10,ROIs1970_fall_lc_1_p46
10,ROIs1970_fall_lc_1_p460
10,ROIs1970_fall_lc_1_p461
10,ROIs1970_fall_lc_1_p462
10,ROIs1970_fall_lc_1_p463
10,ROIs1970_fall_lc_1_p466
10,ROIs1970_fall_lc_1_p467
10,ROIs1970_fall_lc_1_p468
10,ROIs1970_fall_lc_1_p469
10,ROIs1970_fall_lc_1_p47
10,ROIs1970_fall_lc_1_p470
10,ROIs1970_fall_lc_1_p471
10,ROIs1970_fall_lc_1_p472
10,ROIs1970_fall_lc_1_p473
10,ROIs1970_fall_lc_1_p474
10,ROIs1970_fall_lc_1_p475
10,ROIs1970_fall_lc_1_p476
10,ROIs1970_fall_lc_1_p477
10,ROIs1970_fall_lc_1_p478
10,ROIs1970_fall_lc_1_p479
10,ROIs1970_fall_lc_1_p48
10,ROIs1970_fall_lc_1_p480
10,ROIs1970_fall_lc_1_p481
10,ROIs1970_fall_lc_1_p482
10,ROIs1970_fall_lc_1_p483
10,ROIs1970_fall_lc_1_p484
10,ROIs1970_fall_lc_1_p485
10,ROIs1970_fall_lc_1_p486
10,ROIs1970_fall_lc_1_p487
10,ROIs1970_fall_lc_1_p488
10,ROIs1970_fall_lc_1_p489
10,ROIs1970_fall_lc_1_p49
10,ROIs1970_fall_lc_1_p490
10,ROIs1970_fall_lc_1_p491
10,ROIs1970_fall_lc_1_p492
10,ROIs1970_fall_lc_1_p493
10,ROIs1970_fall_lc_1_p494
10,ROIs1970_fall_lc_1_p497
10,ROIs1970_fall_lc_1_p498
10,ROIs1970_fall_lc_1_p499
10,ROIs1970_fall_lc_1_p50
10,ROIs1970_fall_lc_1_p500
10,ROIs1970_fall_lc_1_p501
10,ROIs1970_fall_lc_1_p502
10,ROIs1970_fall_lc_1_p503
10,ROIs1970_fall_lc_1_p504
10,ROIs1970_fall_lc_1_p505
10,ROIs1970_fall_lc_1_p506
10,ROIs1970_fall_lc_1_p507
10,ROIs1970_fall_lc_1_p508
10,ROIs1970_fall_lc_1_p509
10,ROIs1970_fall_lc_1_p51
10,ROIs1970_fall_lc_1_p510
10,ROIs1970_fall_lc_1_p511
10,ROIs1970_fall_lc_1_p512
10,ROIs1970_fall_lc_1_p513
10,ROIs1970_fall_lc_1_p514
10,ROIs1970_fall_lc_1_p515
10,ROIs1970_fall_lc_1_p516
10,ROIs1970_fall_lc_1_p517
10,ROIs1970_fall_lc_1_p518
10,ROIs1970_fall_lc_1_p519
10,ROIs1970_fall_lc_1_p52
10,ROIs1970_fall_lc_1_p520
10,ROIs1970_fall_lc_1_p521
10,ROIs1970_fall_lc_1_p522
10,ROIs1970_fall_lc_1_p523
10,ROIs1970_fall_lc_1_p524
10,ROIs1970_fall_lc_1_p525
10,ROIs1970_fall_lc_1_p528
10,ROIs1970_fall_lc_1_p529
10,ROIs1970_fall_lc_1_p53
10,ROIs1970_fall_lc_1_p530
10,ROIs1970_fall_lc_1_p531
10,ROIs1970_fall_lc_1_p532
10,ROIs1970_fall_lc_1_p533
10,ROIs1970_fall_lc_1_p534
10,ROIs1970_fall_lc_1_p535
10,ROIs1970_fall_lc_1_p536
10,ROIs1970_fall_lc_1_p537
10,ROIs1970_fall_lc_1_p538
10,ROIs1970_fall_lc_1_p539
10,ROIs1970_fall_lc_1_p54
10,ROIs1970_fall_lc_1_p540
10,ROIs1970_fall_lc_1_p541
10,ROIs1970_fall_lc_1_p542
10,ROIs1970_fall_lc_1_p543
10,ROIs1970_fall_lc_1_p544
10,ROIs1970_fall_lc_1_p545
10,ROIs1970_fall_lc_1_p546
10,ROIs1970_fall_lc_1_p547
10,ROIs1970_fall_lc_1_p548
10,ROIs1970_fall_lc_1_p549
10,ROIs1970_fall_lc_1_p55
10,ROIs1970_fall_lc_1_p550
10,ROIs1970_fall_lc_1_p551
10,ROIs1970_fall_lc_1_p552
10,ROIs1970_fall_lc_1_p553
10,ROIs1970_fall_lc_1_p554
10,ROIs1970_fall_lc_1_p555
10,ROIs1970_fall_lc_1_p556
10,ROIs1970_fall_lc_1_p559
10,ROIs1970_fall_lc_1_p56
10,ROIs1970_fall_lc_1_p560
10,ROIs1970_fall_lc_1_p561
10,ROIs1970_fall_lc_1_p562
10,ROIs1970_fall_lc_1_p563
10,ROIs1970_fall_lc_1_p564
10,ROIs1970_fall_lc_1_p565
10,ROIs1970_fall_lc_1_p566
10,ROIs1970_fall_lc_1_p567
10,ROIs1970_fall_lc_1_p568
10,ROIs1970_fall_lc_1_p569
10,ROIs1970_fall_lc_1_p57
10,ROIs1970_fall_lc_1_p570
10,ROIs1970_fall_lc_1_p571
10,ROIs1970_fall_lc_1_p572
10,ROIs1970_fall_lc_1_p573
10,ROIs1970_fall_lc_1_p574
10,ROIs1970_fall_lc_1_p575
10,ROIs1970_fall_lc_1_p576
10,ROIs1970_fall_lc_1_p577
10,ROIs1970_fall_lc_1_p578
10,ROIs1970_fall_lc_1_p579
10,ROIs1970_fall_lc_1_p58
10,ROIs1970_fall_lc_1_p580
10,ROIs1970_fall_lc_1_p581
10,ROIs1970_fall_lc_1_p582
10,ROIs1970_fall_lc_1_p583
10,ROIs1970_fall_lc_1_p584
10,ROIs1970_fall_lc_1_p585
10,ROIs1970_fall_lc_1_p586
10,ROIs1970_fall_lc_1_p587
10,ROIs1970_fall_lc_1_p59
10,ROIs1970_fall_lc_1_p590
10,ROIs1970_fall_lc_1_p591
10,ROIs1970_fall_lc_1_p592
10,ROIs1970_fall_lc_1_p593
10,ROIs1970_fall_lc_1_p594
10,ROIs1970_fall_lc_1_p595
10,ROIs1970_fall_lc_1_p596
10,ROIs1970_fall_lc_1_p597
10,ROIs1970_fall_lc_1_p598
10,ROIs1970_fall_lc_1_p599
10,ROIs1970_fall_lc_1_p60
10,ROIs1970_fall_lc_1_p600
10,ROIs1970_fall_lc_1_p601
10,ROIs1970_fall_lc_1_p602
10,ROIs1970_fall_lc_1_p603
10,ROIs1970_fall_lc_1_p604
10,ROIs1970_fall_lc_1_p605
10,ROIs1970_fall_lc_1_p606
10,ROIs1970_fall_lc_1_p607
10,ROIs1970_fall_lc_1_p608
10,ROIs1970_fall_lc_1_p609
10,ROIs1970_fall_lc_1_p610
10,ROIs1970_fall_lc_1_p611
10,ROIs1970_fall_lc_1_p612
10,ROIs1970_fall_lc_1_p613
10,ROIs1970_fall_lc_1_p614
10,ROIs1970_fall_lc_1_p615
10,ROIs1970_fall_lc_1_p616
10,ROIs1970_fall_lc_1_p617
10,ROIs1970_fall_lc_1_p618
10,ROIs1970_fall_lc_1_p621
10,ROIs1970_fall_lc_1_p622
10,ROIs1970_fall_lc_1_p623
10,ROIs1970_fall_lc_1_p624
10,ROIs1970_fall_lc_1_p625
10,ROIs1970_fall_lc_1_p626
10,ROIs1970_fall_lc_1_p627
10,ROIs1970_fall_lc_1_p628
10,ROIs1970_fall_lc_1_p629
10,ROIs1970_fall_lc_1_p63
10,ROIs1970_fall_lc_1_p630
10,ROIs1970_fall_lc_1_p631
10,ROIs1970_fall_lc_1_p632
10,ROIs1970_fall_lc_1_p633
10,ROIs1970_fall_lc_1_p634
10,ROIs1970_fall_lc_1_p635
10,ROIs1970_fall_lc_1_p636
10,ROIs1970_fall_lc_1_p637
10,ROIs1970_fall_lc_1_p638
10,ROIs1970_fall_lc_1_p639
10,ROIs1970_fall_lc_1_p64
10,ROIs1970_fall_lc_1_p640
10,ROIs1970_fall_lc_1_p641
10,ROIs1970_fall_lc_1_p642
10,ROIs1970_fall_lc_1_p643
10,ROIs1970_fall_lc_1_p644
10,ROIs1970_fall_lc_1_p645
10,ROIs1970_fall_lc_1_p646
10,ROIs1970_fall_lc_1_p647
10,ROIs1970_fall_lc_1_p648
10,ROIs1970_fall_lc_1_p649
10,ROIs1970_fall_lc_1_p65
10,ROIs1970_fall_lc_1_p652
10,ROIs1970_fall_lc_1_p653
10,ROIs1970_fall_lc_1_p654
10,ROIs1970_fall_lc_1_p655
10,ROIs1970_fall_lc_1_p656
10,ROIs1970_fall_lc_1_p657
10,ROIs1970_fall_lc_1_p658
10,ROIs1970_fall_lc_1_p659
10,ROIs1970_fall_lc_1_p66
10,ROIs1970_fall_lc_1_p660
10,ROIs1970_fall_lc_1_p661
10,ROIs1970_fall_lc_1_p662
10,ROIs1970_fall_lc_1_p663
10,ROIs1970_fall_lc_1_p664
10,ROIs1970_fall_lc_1_p665
10,ROIs1970_fall_lc_1_p666
10,ROIs1970_fall_lc_1_p667
10,ROIs1970_fall_lc_1_p668
10,ROIs1970_fall_lc_1_p669
10,ROIs1970_fall_lc_1_p67
10,ROIs1970_fall_lc_1_p670
10,ROIs1970_fall_lc_1_p671
10,ROIs1970_fall_lc_1_p672
10,ROIs1970_fall_lc_1_p673
10,ROIs1970_fall_lc_1_p674
10,ROIs1970_fall_lc_1_p675
10,ROIs1970_fall_lc_1_p676
10,ROIs1970_fall_lc_1_p677
10,ROIs1970_fall_lc_1_p678
10,ROIs1970_fall_lc_1_p679
10,ROIs1970_fall_lc_1_p68
10,ROIs1970_fall_lc_1_p680
10,ROIs1970_fall_lc_1_p683
10,ROIs1970_fall_lc_1_p684
10,ROIs1970_fall_lc_1_p685
10,ROIs1970_fall_lc_1_p686
10,ROIs1970_fall_lc_1_p687
10,ROIs1970_fall_lc_1_p688
10,ROIs1970_fall_lc_1_p689
10,ROIs1970_fall_lc_1_p69
10,ROIs1970_fall_lc_1_p690
10,ROIs1970_fall_lc_1_p691
10,ROIs1970_fall_lc_1_p692
10,ROIs1970_fall_lc_1_p693
10,ROIs1970_fall_lc_1_p694
10,ROIs1970_fall_lc_1_p695
10,ROIs1970_fall_lc_1_p696
10,ROIs1970_fall_lc_1_p697
10,ROIs1970_fall_lc_1_p698
10,ROIs1970_fall_lc_1_p699
10,ROIs1970_fall_lc_1_p70
10,ROIs1970_fall_lc_1_p700
10,ROIs1970_fall_lc_1_p701
10,ROIs1970_fall_lc_1_p702
10,ROIs1970_fall_lc_1_p703
10,ROIs1970_fall_lc_1_p704
10,ROIs1970_fall_lc_1_p705
10,ROIs1970_fall_lc_1_p706
10,ROIs1970_fall_lc_1_p707
10,ROIs1970_fall_lc_1_p708
10,ROIs1970_fall_lc_1_p709
10,ROIs1970_fall_lc_1_p71
10,ROIs1970_fall_lc_1_p710
10,ROIs1970_fall_lc_1_p711
10,ROIs1970_fall_lc_1_p714
10,ROIs1970_fall_lc_1_p715
10,ROIs1970_fall_lc_1_p716
10,ROIs1970_fall_lc_1_p717
10,ROIs1970_fall_lc_1_p718
10,ROIs1970_fall_lc_1_p719
10,ROIs1970_fall_lc_1_p72
10,ROIs1970_fall_lc_1_p720
10,ROIs1970_fall_lc_1_p721
10,ROIs1970_fall_lc_1_p722
10,ROIs1970_fall_lc_1_p723
10,ROIs1970_fall_lc_1_p724
10,ROIs1970_fall_lc_1_p725
10,ROIs1970_fall_lc_1_p726
10,ROIs1970_fall_lc_1_p727
10,ROIs1970_fall_lc_1_p728
10,ROIs1970_fall_lc_1_p729
10,ROIs1970_fall_lc_1_p73
10,ROIs1970_fall_lc_1_p730
10,ROIs1970_fall_lc_1_p731
10,ROIs1970_fall_lc_1_p732
10,ROIs1970_fall_lc_1_p733
10,ROIs1970_fall_lc_1_p734
10,ROIs1970_fall_lc_1_p735
10,ROIs1970_fall_lc_1_p736
10,ROIs1970_fall_lc_1_p737
10,ROIs1970_fall_lc_1_p738
10,ROIs1970_fall_lc_1_p739
10,ROIs1970_fall_lc_1_p74
10,ROIs1970_fall_lc_1_p740
10,ROIs1970_fall_lc_1_p741
10,ROIs1970_fall_lc_1_p742
10,ROIs1970_fall_lc_1_p745
10,ROIs1970_fall_lc_1_p746
10,ROIs1970_fall_lc_1_p747
10,ROIs1970_fall_lc_1_p748
10,ROIs1970_fall_lc_1_p749
10,ROIs1970_fall_lc_1_p75
10,ROIs1970_fall_lc_1_p750
10,ROIs1970_fall_lc_1_p751
10,ROIs1970_fall_lc_1_p752
10,ROIs1970_fall_lc_1_p753
10,ROIs1970_fall_lc_1_p754
10,ROIs1970_fall_lc_1_p755
10,ROIs1970_fall_lc_1_p756
10,ROIs1970_fall_lc_1_p757
10,ROIs1970_fall_lc_1_p758
10,ROIs1970_fall_lc_1_p759
10,ROIs1970_fall_lc_1_p76
10,ROIs1970_fall_lc_1_p760
10,ROIs1970_fall_lc_1_p761
10,ROIs1970_fall_lc_1_p762
10,ROIs1970_fall_lc_1_p763
10,ROIs1970_fall_lc_1_p764
10,ROIs1970_fall_lc_1_p765
10,ROIs1970_fall_lc_1_p766
10,ROIs1970_fall_lc_1_p767
10,ROIs1970_fall_lc_1_p768
10,ROIs1970_fall_lc_1_p769
10,ROIs1970_fall_lc_1_p77
10,ROIs1970_fall_lc_1_p770
10,ROIs1970_fall_lc_1_p771
10,ROIs1970_fall_lc_1_p772
10,ROIs1970_fall_lc_1_p773
10,ROIs1970_fall_lc_1_p776
10,ROIs1970_fall_lc_1_p777
10,ROIs1970_fall_lc_1_p778
10,ROIs1970_fall_lc_1_p779
10,ROIs1970_fall_lc_1_p78
10,ROIs1970_fall_lc_1_p780
10,ROIs1970_fall_lc_1_p781
10,ROIs1970_fall_lc_1_p782
10,ROIs1970_fall_lc_1_p783
10,ROIs1970_fall_lc_1_p784
10,ROIs1970_fall_lc_1_p785
10,ROIs1970_fall_lc_1_p786
10,ROIs1970_fall_lc_1_p787
10,ROIs1970_fall_lc_1_p788
10,ROIs1970_fall_lc_1_p789
10,ROIs1970_fall_lc_1_p79
10,ROIs1970_fall_lc_1_p790
10,ROIs1970_fall_lc_1_p791
10,ROIs1970_fall_lc_1_p792
10,ROIs1970_fall_lc_1_p793
10,ROIs1970_fall_lc_1_p794
10,ROIs1970_fall_lc_1_p795
10,ROIs1970_fall_lc_1_p796
