mode_value,filename
17,ROIs1868_summer_lc_100_p191
17,ROIs1868_summer_lc_100_p192
17,ROIs1868_summer_lc_100_p193
17,ROIs1868_summer_lc_100_p194
17,ROIs1868_summer_lc_100_p195
17,ROIs1868_summer_lc_100_p196
17,ROIs1868_summer_lc_100_p197
17,ROIs1868_summer_lc_100_p198
9,ROIs1868_summer_lc_100_p201
9,ROIs1868_summer_lc_100_p202
10,ROIs1868_summer_lc_100_p204
10,ROIs1868_summer_lc_100_p205
8,ROIs1868_summer_lc_100_p206
8,ROIs1868_summer_lc_100_p207
8,ROIs1868_summer_lc_100_p208
8,ROIs1868_summer_lc_100_p212
8,ROIs1868_summer_lc_100_p213
8,ROIs1868_summer_lc_100_p214
10,ROIs1868_summer_lc_100_p215
13,ROIs1868_summer_lc_100_p216
13,ROIs1868_summer_lc_100_p217
17,ROIs1868_summer_lc_100_p218
17,ROIs1868_summer_lc_100_p219
17,ROIs1868_summer_lc_100_p220
17,ROIs1868_summer_lc_100_p221
17,ROIs1868_summer_lc_100_p222
17,ROIs1868_summer_lc_100_p223
17,ROIs1868_summer_lc_100_p224
9,ROIs1868_summer_lc_100_p231
10,ROIs1868_summer_lc_100_p233
9,ROIs1868_summer_lc_100_p234
9,ROIs1868_summer_lc_100_p235
9,ROIs1868_summer_lc_100_p236
9,ROIs1868_summer_lc_100_p237
9,ROIs1868_summer_lc_100_p242
9,ROIs1868_summer_lc_100_p243
10,ROIs1868_summer_lc_100_p244
9,ROIs1868_summer_lc_100_p245
13,ROIs1868_summer_lc_100_p246
13,ROIs1868_summer_lc_100_p247
9,ROIs1868_summer_lc_100_p248
8,ROIs1868_summer_lc_100_p249
9,ROIs1868_summer_lc_100_p259
9,ROIs1868_summer_lc_100_p260
10,ROIs1868_summer_lc_100_p262
9,ROIs1868_summer_lc_100_p263
9,ROIs1868_summer_lc_100_p264
9,ROIs1868_summer_lc_100_p265
9,ROIs1868_summer_lc_100_p266
9,ROIs1868_summer_lc_100_p272
9,ROIs1868_summer_lc_100_p273
9,ROIs1868_summer_lc_100_p274
9,ROIs1868_summer_lc_100_p275
9,ROIs1868_summer_lc_100_p276
9,ROIs1868_summer_lc_100_p277
9,ROIs1868_summer_lc_100_p281
9,ROIs1868_summer_lc_100_p284
9,ROIs1868_summer_lc_100_p285
9,ROIs1868_summer_lc_100_p286
9,ROIs1868_summer_lc_100_p287
9,ROIs1868_summer_lc_100_p288
9,ROIs1868_summer_lc_100_p289
12,ROIs1868_summer_lc_100_p291
12,ROIs1868_summer_lc_100_p292
9,ROIs1868_summer_lc_100_p293
9,ROIs1868_summer_lc_100_p294
9,ROIs1868_summer_lc_100_p295
9,ROIs1868_summer_lc_100_p296
9,ROIs1868_summer_lc_100_p297
9,ROIs1868_summer_lc_100_p298
9,ROIs1868_summer_lc_100_p299
17,ROIs1868_summer_lc_100_p30
9,ROIs1868_summer_lc_100_p303
9,ROIs1868_summer_lc_100_p304
9,ROIs1868_summer_lc_100_p305
9,ROIs1868_summer_lc_100_p306
9,ROIs1868_summer_lc_100_p307
8,ROIs1868_summer_lc_100_p309
17,ROIs1868_summer_lc_100_p31
9,ROIs1868_summer_lc_100_p310
9,ROIs1868_summer_lc_100_p313
9,ROIs1868_summer_lc_100_p314
9,ROIs1868_summer_lc_100_p315
9,ROIs1868_summer_lc_100_p316
17,ROIs1868_summer_lc_100_p32
12,ROIs1868_summer_lc_100_p320
12,ROIs1868_summer_lc_100_p321
12,ROIs1868_summer_lc_100_p322
9,ROIs1868_summer_lc_100_p323
8,ROIs1868_summer_lc_100_p324
8,ROIs1868_summer_lc_100_p325
9,ROIs1868_summer_lc_100_p326
9,ROIs1868_summer_lc_100_p327
9,ROIs1868_summer_lc_100_p328
17,ROIs1868_summer_lc_100_p33
9,ROIs1868_summer_lc_100_p332
9,ROIs1868_summer_lc_100_p333
9,ROIs1868_summer_lc_100_p334
9,ROIs1868_summer_lc_100_p335
9,ROIs1868_summer_lc_100_p336
9,ROIs1868_summer_lc_100_p337
8,ROIs1868_summer_lc_100_p338
9,ROIs1868_summer_lc_100_p339
17,ROIs1868_summer_lc_100_p34
9,ROIs1868_summer_lc_100_p340
9,ROIs1868_summer_lc_100_p341
9,ROIs1868_summer_lc_100_p342
9,ROIs1868_summer_lc_100_p343
9,ROIs1868_summer_lc_100_p344
9,ROIs1868_summer_lc_100_p345
12,ROIs1868_summer_lc_100_p349
17,ROIs1868_summer_lc_100_p35
12,ROIs1868_summer_lc_100_p350
14,ROIs1868_summer_lc_100_p351
8,ROIs1868_summer_lc_100_p352
8,ROIs1868_summer_lc_100_p353
8,ROIs1868_summer_lc_100_p354
8,ROIs1868_summer_lc_100_p355
9,ROIs1868_summer_lc_100_p356
9,ROIs1868_summer_lc_100_p357
12,ROIs1868_summer_lc_100_p358
12,ROIs1868_summer_lc_100_p359
17,ROIs1868_summer_lc_100_p36
12,ROIs1868_summer_lc_100_p360
9,ROIs1868_summer_lc_100_p361
9,ROIs1868_summer_lc_100_p362
9,ROIs1868_summer_lc_100_p363
9,ROIs1868_summer_lc_100_p364
9,ROIs1868_summer_lc_100_p365
9,ROIs1868_summer_lc_100_p366
9,ROIs1868_summer_lc_100_p367
9,ROIs1868_summer_lc_100_p368
9,ROIs1868_summer_lc_100_p369
17,ROIs1868_summer_lc_100_p37
9,ROIs1868_summer_lc_100_p370
9,ROIs1868_summer_lc_100_p371
9,ROIs1868_summer_lc_100_p372
9,ROIs1868_summer_lc_100_p373
9,ROIs1868_summer_lc_100_p374
12,ROIs1868_summer_lc_100_p378
12,ROIs1868_summer_lc_100_p379
17,ROIs1868_summer_lc_100_p38
12,ROIs1868_summer_lc_100_p380
12,ROIs1868_summer_lc_100_p381
9,ROIs1868_summer_lc_100_p382
9,ROIs1868_summer_lc_100_p383
9,ROIs1868_summer_lc_100_p384
9,ROIs1868_summer_lc_100_p385
12,ROIs1868_summer_lc_100_p386
12,ROIs1868_summer_lc_100_p387
12,ROIs1868_summer_lc_100_p388
12,ROIs1868_summer_lc_100_p389
17,ROIs1868_summer_lc_100_p39
12,ROIs1868_summer_lc_100_p390
9,ROIs1868_summer_lc_100_p391
9,ROIs1868_summer_lc_100_p392
9,ROIs1868_summer_lc_100_p393
9,ROIs1868_summer_lc_100_p394
9,ROIs1868_summer_lc_100_p395
9,ROIs1868_summer_lc_100_p396
9,ROIs1868_summer_lc_100_p397
9,ROIs1868_summer_lc_100_p398
9,ROIs1868_summer_lc_100_p399
17,ROIs1868_summer_lc_100_p40
9,ROIs1868_summer_lc_100_p400
13,ROIs1868_summer_lc_100_p401
9,ROIs1868_summer_lc_100_p402
9,ROIs1868_summer_lc_100_p403
9,ROIs1868_summer_lc_100_p404
9,ROIs1868_summer_lc_100_p405
12,ROIs1868_summer_lc_100_p407
12,ROIs1868_summer_lc_100_p408
12,ROIs1868_summer_lc_100_p409
17,ROIs1868_summer_lc_100_p41
12,ROIs1868_summer_lc_100_p410
12,ROIs1868_summer_lc_100_p411
12,ROIs1868_summer_lc_100_p412
12,ROIs1868_summer_lc_100_p413
12,ROIs1868_summer_lc_100_p414
12,ROIs1868_summer_lc_100_p415
12,ROIs1868_summer_lc_100_p416
12,ROIs1868_summer_lc_100_p417
12,ROIs1868_summer_lc_100_p418
12,ROIs1868_summer_lc_100_p419
17,ROIs1868_summer_lc_100_p42
12,ROIs1868_summer_lc_100_p420
9,ROIs1868_summer_lc_100_p421
9,ROIs1868_summer_lc_100_p422
9,ROIs1868_summer_lc_100_p423
9,ROIs1868_summer_lc_100_p424
9,ROIs1868_summer_lc_100_p425
9,ROIs1868_summer_lc_100_p426
9,ROIs1868_summer_lc_100_p427
9,ROIs1868_summer_lc_100_p428
13,ROIs1868_summer_lc_100_p429
17,ROIs1868_summer_lc_100_p43
13,ROIs1868_summer_lc_100_p430
13,ROIs1868_summer_lc_100_p431
13,ROIs1868_summer_lc_100_p432
9,ROIs1868_summer_lc_100_p433
9,ROIs1868_summer_lc_100_p434
12,ROIs1868_summer_lc_100_p436
12,ROIs1868_summer_lc_100_p437
12,ROIs1868_summer_lc_100_p438
12,ROIs1868_summer_lc_100_p439
17,ROIs1868_summer_lc_100_p44
12,ROIs1868_summer_lc_100_p440
12,ROIs1868_summer_lc_100_p441
12,ROIs1868_summer_lc_100_p442
12,ROIs1868_summer_lc_100_p443
12,ROIs1868_summer_lc_100_p444
12,ROIs1868_summer_lc_100_p445
12,ROIs1868_summer_lc_100_p446
12,ROIs1868_summer_lc_100_p447
12,ROIs1868_summer_lc_100_p448
12,ROIs1868_summer_lc_100_p449
17,ROIs1868_summer_lc_100_p45
12,ROIs1868_summer_lc_100_p450
13,ROIs1868_summer_lc_100_p451
13,ROIs1868_summer_lc_100_p452
13,ROIs1868_summer_lc_100_p453
9,ROIs1868_summer_lc_100_p454
9,ROIs1868_summer_lc_100_p455
9,ROIs1868_summer_lc_100_p456
12,ROIs1868_summer_lc_100_p457
13,ROIs1868_summer_lc_100_p458
13,ROIs1868_summer_lc_100_p459
17,ROIs1868_summer_lc_100_p46
13,ROIs1868_summer_lc_100_p460
13,ROIs1868_summer_lc_100_p461
9,ROIs1868_summer_lc_100_p462
9,ROIs1868_summer_lc_100_p463
12,ROIs1868_summer_lc_100_p465
12,ROIs1868_summer_lc_100_p466
12,ROIs1868_summer_lc_100_p467
12,ROIs1868_summer_lc_100_p468
12,ROIs1868_summer_lc_100_p469
17,ROIs1868_summer_lc_100_p47
12,ROIs1868_summer_lc_100_p470
12,ROIs1868_summer_lc_100_p471
12,ROIs1868_summer_lc_100_p472
12,ROIs1868_summer_lc_100_p473
12,ROIs1868_summer_lc_100_p474
12,ROIs1868_summer_lc_100_p475
12,ROIs1868_summer_lc_100_p476
12,ROIs1868_summer_lc_100_p477
12,ROIs1868_summer_lc_100_p478
12,ROIs1868_summer_lc_100_p479
17,ROIs1868_summer_lc_100_p48
13,ROIs1868_summer_lc_100_p480
13,ROIs1868_summer_lc_100_p481
13,ROIs1868_summer_lc_100_p482
13,ROIs1868_summer_lc_100_p483
13,ROIs1868_summer_lc_100_p484
9,ROIs1868_summer_lc_100_p485
12,ROIs1868_summer_lc_100_p486
12,ROIs1868_summer_lc_100_p487
13,ROIs1868_summer_lc_100_p488
13,ROIs1868_summer_lc_100_p489
17,ROIs1868_summer_lc_100_p49
13,ROIs1868_summer_lc_100_p490
9,ROIs1868_summer_lc_100_p491
9,ROIs1868_summer_lc_100_p492
12,ROIs1868_summer_lc_100_p494
12,ROIs1868_summer_lc_100_p495
12,ROIs1868_summer_lc_100_p496
12,ROIs1868_summer_lc_100_p497
12,ROIs1868_summer_lc_100_p498
12,ROIs1868_summer_lc_100_p499
17,ROIs1868_summer_lc_100_p50
12,ROIs1868_summer_lc_100_p500
12,ROIs1868_summer_lc_100_p501
12,ROIs1868_summer_lc_100_p502
12,ROIs1868_summer_lc_100_p503
12,ROIs1868_summer_lc_100_p504
12,ROIs1868_summer_lc_100_p505
12,ROIs1868_summer_lc_100_p506
12,ROIs1868_summer_lc_100_p507
12,ROIs1868_summer_lc_100_p508
13,ROIs1868_summer_lc_100_p509
17,ROIs1868_summer_lc_100_p51
13,ROIs1868_summer_lc_100_p510
13,ROIs1868_summer_lc_100_p511
13,ROIs1868_summer_lc_100_p512
13,ROIs1868_summer_lc_100_p513
13,ROIs1868_summer_lc_100_p514
12,ROIs1868_summer_lc_100_p515
12,ROIs1868_summer_lc_100_p516
13,ROIs1868_summer_lc_100_p517
13,ROIs1868_summer_lc_100_p518
13,ROIs1868_summer_lc_100_p519
17,ROIs1868_summer_lc_100_p52
9,ROIs1868_summer_lc_100_p520
9,ROIs1868_summer_lc_100_p521
12,ROIs1868_summer_lc_100_p523
12,ROIs1868_summer_lc_100_p524
12,ROIs1868_summer_lc_100_p525
12,ROIs1868_summer_lc_100_p526
12,ROIs1868_summer_lc_100_p527
12,ROIs1868_summer_lc_100_p528
12,ROIs1868_summer_lc_100_p529
17,ROIs1868_summer_lc_100_p53
12,ROIs1868_summer_lc_100_p530
12,ROIs1868_summer_lc_100_p531
12,ROIs1868_summer_lc_100_p532
12,ROIs1868_summer_lc_100_p533
12,ROIs1868_summer_lc_100_p534
12,ROIs1868_summer_lc_100_p535
12,ROIs1868_summer_lc_100_p536
13,ROIs1868_summer_lc_100_p537
13,ROIs1868_summer_lc_100_p538
13,ROIs1868_summer_lc_100_p539
17,ROIs1868_summer_lc_100_p54
13,ROIs1868_summer_lc_100_p540
13,ROIs1868_summer_lc_100_p541
13,ROIs1868_summer_lc_100_p542
13,ROIs1868_summer_lc_100_p543
12,ROIs1868_summer_lc_100_p544
12,ROIs1868_summer_lc_100_p545
13,ROIs1868_summer_lc_100_p546
13,ROIs1868_summer_lc_100_p547
13,ROIs1868_summer_lc_100_p548
9,ROIs1868_summer_lc_100_p549
17,ROIs1868_summer_lc_100_p55
9,ROIs1868_summer_lc_100_p550
12,ROIs1868_summer_lc_100_p552
12,ROIs1868_summer_lc_100_p553
12,ROIs1868_summer_lc_100_p554
12,ROIs1868_summer_lc_100_p555
12,ROIs1868_summer_lc_100_p556
12,ROIs1868_summer_lc_100_p557
12,ROIs1868_summer_lc_100_p558
12,ROIs1868_summer_lc_100_p559
17,ROIs1868_summer_lc_100_p56
12,ROIs1868_summer_lc_100_p560
12,ROIs1868_summer_lc_100_p561
13,ROIs1868_summer_lc_100_p562
13,ROIs1868_summer_lc_100_p563
12,ROIs1868_summer_lc_100_p564
13,ROIs1868_summer_lc_100_p565
13,ROIs1868_summer_lc_100_p566
13,ROIs1868_summer_lc_100_p567
13,ROIs1868_summer_lc_100_p568
13,ROIs1868_summer_lc_100_p569
17,ROIs1868_summer_lc_100_p57
13,ROIs1868_summer_lc_100_p570
13,ROIs1868_summer_lc_100_p571
13,ROIs1868_summer_lc_100_p572
13,ROIs1868_summer_lc_100_p573
13,ROIs1868_summer_lc_100_p574
13,ROIs1868_summer_lc_100_p575
13,ROIs1868_summer_lc_100_p576
13,ROIs1868_summer_lc_100_p577
13,ROIs1868_summer_lc_100_p578
9,ROIs1868_summer_lc_100_p579
12,ROIs1868_summer_lc_100_p581
12,ROIs1868_summer_lc_100_p582
12,ROIs1868_summer_lc_100_p583
12,ROIs1868_summer_lc_100_p584
12,ROIs1868_summer_lc_100_p585
12,ROIs1868_summer_lc_100_p586
12,ROIs1868_summer_lc_100_p587
12,ROIs1868_summer_lc_100_p588
12,ROIs1868_summer_lc_100_p589
17,ROIs1868_summer_lc_100_p59
12,ROIs1868_summer_lc_100_p590
12,ROIs1868_summer_lc_100_p591
12,ROIs1868_summer_lc_100_p592
12,ROIs1868_summer_lc_100_p593
12,ROIs1868_summer_lc_100_p594
13,ROIs1868_summer_lc_100_p595
13,ROIs1868_summer_lc_100_p596
13,ROIs1868_summer_lc_100_p597
13,ROIs1868_summer_lc_100_p598
13,ROIs1868_summer_lc_100_p599
17,ROIs1868_summer_lc_100_p60
13,ROIs1868_summer_lc_100_p600
13,ROIs1868_summer_lc_100_p601
13,ROIs1868_summer_lc_100_p602
13,ROIs1868_summer_lc_100_p603
13,ROIs1868_summer_lc_100_p604
13,ROIs1868_summer_lc_100_p605
13,ROIs1868_summer_lc_100_p606
13,ROIs1868_summer_lc_100_p607
13,ROIs1868_summer_lc_100_p608
17,ROIs1868_summer_lc_100_p61
12,ROIs1868_summer_lc_100_p613
12,ROIs1868_summer_lc_100_p614
12,ROIs1868_summer_lc_100_p615
12,ROIs1868_summer_lc_100_p616
12,ROIs1868_summer_lc_100_p617
12,ROIs1868_summer_lc_100_p618
12,ROIs1868_summer_lc_100_p619
17,ROIs1868_summer_lc_100_p62
12,ROIs1868_summer_lc_100_p620
12,ROIs1868_summer_lc_100_p621
12,ROIs1868_summer_lc_100_p622
12,ROIs1868_summer_lc_100_p623
13,ROIs1868_summer_lc_100_p624
13,ROIs1868_summer_lc_100_p625
13,ROIs1868_summer_lc_100_p626
13,ROIs1868_summer_lc_100_p627
13,ROIs1868_summer_lc_100_p628
13,ROIs1868_summer_lc_100_p629
17,ROIs1868_summer_lc_100_p63
13,ROIs1868_summer_lc_100_p630
13,ROIs1868_summer_lc_100_p631
13,ROIs1868_summer_lc_100_p632
13,ROIs1868_summer_lc_100_p633
13,ROIs1868_summer_lc_100_p634
13,ROIs1868_summer_lc_100_p635
13,ROIs1868_summer_lc_100_p636
13,ROIs1868_summer_lc_100_p637
17,ROIs1868_summer_lc_100_p64
12,ROIs1868_summer_lc_100_p645
12,ROIs1868_summer_lc_100_p646
12,ROIs1868_summer_lc_100_p647
12,ROIs1868_summer_lc_100_p648
12,ROIs1868_summer_lc_100_p649
17,ROIs1868_summer_lc_100_p65
12,ROIs1868_summer_lc_100_p650
12,ROIs1868_summer_lc_100_p651
12,ROIs1868_summer_lc_100_p652
12,ROIs1868_summer_lc_100_p653
9,ROIs1868_summer_lc_100_p654
9,ROIs1868_summer_lc_100_p655
9,ROIs1868_summer_lc_100_p656
9,ROIs1868_summer_lc_100_p657
13,ROIs1868_summer_lc_100_p658
13,ROIs1868_summer_lc_100_p659
17,ROIs1868_summer_lc_100_p66
13,ROIs1868_summer_lc_100_p660
13,ROIs1868_summer_lc_100_p661
13,ROIs1868_summer_lc_100_p662
13,ROIs1868_summer_lc_100_p663
13,ROIs1868_summer_lc_100_p664
13,ROIs1868_summer_lc_100_p665
13,ROIs1868_summer_lc_100_p666
17,ROIs1868_summer_lc_100_p668
17,ROIs1868_summer_lc_100_p67
12,ROIs1868_summer_lc_100_p674
12,ROIs1868_summer_lc_100_p675
12,ROIs1868_summer_lc_100_p676
12,ROIs1868_summer_lc_100_p677
9,ROIs1868_summer_lc_100_p678
12,ROIs1868_summer_lc_100_p679
17,ROIs1868_summer_lc_100_p68
12,ROIs1868_summer_lc_100_p680
12,ROIs1868_summer_lc_100_p681
12,ROIs1868_summer_lc_100_p682
9,ROIs1868_summer_lc_100_p683
9,ROIs1868_summer_lc_100_p684
9,ROIs1868_summer_lc_100_p685
9,ROIs1868_summer_lc_100_p686
8,ROIs1868_summer_lc_100_p687
8,ROIs1868_summer_lc_100_p688
8,ROIs1868_summer_lc_100_p689
17,ROIs1868_summer_lc_100_p69
13,ROIs1868_summer_lc_100_p690
13,ROIs1868_summer_lc_100_p691
13,ROIs1868_summer_lc_100_p692
13,ROIs1868_summer_lc_100_p693
13,ROIs1868_summer_lc_100_p694
13,ROIs1868_summer_lc_100_p695
17,ROIs1868_summer_lc_100_p697
12,ROIs1868_summer_lc_100_p698
12,ROIs1868_summer_lc_100_p699
17,ROIs1868_summer_lc_100_p70
12,ROIs1868_summer_lc_100_p700
12,ROIs1868_summer_lc_100_p701
9,ROIs1868_summer_lc_100_p702
9,ROIs1868_summer_lc_100_p703
9,ROIs1868_summer_lc_100_p704
9,ROIs1868_summer_lc_100_p705
8,ROIs1868_summer_lc_100_p706
9,ROIs1868_summer_lc_100_p707
9,ROIs1868_summer_lc_100_p708
9,ROIs1868_summer_lc_100_p709
17,ROIs1868_summer_lc_100_p71
9,ROIs1868_summer_lc_100_p710
8,ROIs1868_summer_lc_100_p711
8,ROIs1868_summer_lc_100_p712
9,ROIs1868_summer_lc_100_p713
9,ROIs1868_summer_lc_100_p714
9,ROIs1868_summer_lc_100_p715
9,ROIs1868_summer_lc_100_p716
8,ROIs1868_summer_lc_100_p717
8,ROIs1868_summer_lc_100_p718
17,ROIs1868_summer_lc_100_p72
13,ROIs1868_summer_lc_100_p721
9,ROIs1868_summer_lc_100_p726
12,ROIs1868_summer_lc_100_p727
12,ROIs1868_summer_lc_100_p728
9,ROIs1868_summer_lc_100_p729
17,ROIs1868_summer_lc_100_p73
9,ROIs1868_summer_lc_100_p730
9,ROIs1868_summer_lc_100_p731
9,ROIs1868_summer_lc_100_p732
9,ROIs1868_summer_lc_100_p733
8,ROIs1868_summer_lc_100_p734
8,ROIs1868_summer_lc_100_p735
9,ROIs1868_summer_lc_100_p736
9,ROIs1868_summer_lc_100_p737
8,ROIs1868_summer_lc_100_p739
17,ROIs1868_summer_lc_100_p74
8,ROIs1868_summer_lc_100_p740
8,ROIs1868_summer_lc_100_p741
17,ROIs1868_summer_lc_100_p75
9,ROIs1868_summer_lc_100_p756
9,ROIs1868_summer_lc_100_p757
9,ROIs1868_summer_lc_100_p758
9,ROIs1868_summer_lc_100_p759
17,ROIs1868_summer_lc_100_p76
8,ROIs1868_summer_lc_100_p760
8,ROIs1868_summer_lc_100_p761
12,ROIs1868_summer_lc_100_p762
8,ROIs1868_summer_lc_100_p763
8,ROIs1868_summer_lc_100_p764
9,ROIs1868_summer_lc_100_p765
9,ROIs1868_summer_lc_100_p766
8,ROIs1868_summer_lc_100_p767
8,ROIs1868_summer_lc_100_p768
8,ROIs1868_summer_lc_100_p769
17,ROIs1868_summer_lc_100_p77
8,ROIs1868_summer_lc_100_p770
8,ROIs1868_summer_lc_100_p771
8,ROIs1868_summer_lc_100_p772
8,ROIs1868_summer_lc_100_p773
8,ROIs1868_summer_lc_100_p774
17,ROIs1868_summer_lc_100_p78
8,ROIs1868_summer_lc_100_p785
8,ROIs1868_summer_lc_100_p786
8,ROIs1868_summer_lc_100_p787
12,ROIs1868_summer_lc_100_p788
12,ROIs1868_summer_lc_100_p789
17,ROIs1868_summer_lc_100_p79
8,ROIs1868_summer_lc_100_p790
8,ROIs1868_summer_lc_100_p791
8,ROIs1868_summer_lc_100_p792
8,ROIs1868_summer_lc_100_p793
8,ROIs1868_summer_lc_100_p794
8,ROIs1868_summer_lc_100_p795
8,ROIs1868_summer_lc_100_p796
8,ROIs1868_summer_lc_100_p797
8,ROIs1868_summer_lc_100_p798
10,ROIs1868_summer_lc_100_p799
17,ROIs1868_summer_lc_100_p80
9,ROIs1868_summer_lc_100_p800
8,ROIs1868_summer_lc_100_p801
8,ROIs1868_summer_lc_100_p802
8,ROIs1868_summer_lc_100_p805
17,ROIs1868_summer_lc_100_p81
8,ROIs1868_summer_lc_100_p813
8,ROIs1868_summer_lc_100_p814
8,ROIs1868_summer_lc_100_p815
10,ROIs1868_summer_lc_100_p816
12,ROIs1868_summer_lc_100_p817
12,ROIs1868_summer_lc_100_p818
8,ROIs1868_summer_lc_100_p819
17,ROIs1868_summer_lc_100_p82
8,ROIs1868_summer_lc_100_p820
8,ROIs1868_summer_lc_100_p821
8,ROIs1868_summer_lc_100_p822
8,ROIs1868_summer_lc_100_p823
8,ROIs1868_summer_lc_100_p824
8,ROIs1868_summer_lc_100_p825
8,ROIs1868_summer_lc_100_p826
8,ROIs1868_summer_lc_100_p827
8,ROIs1868_summer_lc_100_p828
9,ROIs1868_summer_lc_100_p829
8,ROIs1868_summer_lc_100_p830
9,ROIs1868_summer_lc_100_p831
9,ROIs1868_summer_lc_100_p832
9,ROIs1868_summer_lc_100_p833
9,ROIs1868_summer_lc_100_p834
10,ROIs1868_summer_lc_100_p835
9,ROIs1868_summer_lc_100_p836
17,ROIs1868_summer_lc_100_p84
13,ROIs1868_summer_lc_100_p85
13,ROIs1868_summer_lc_100_p86
17,ROIs1868_summer_lc_100_p88
17,ROIs1868_summer_lc_100_p89
17,ROIs1868_summer_lc_100_p90
17,ROIs1868_summer_lc_100_p91
17,ROIs1868_summer_lc_100_p92
17,ROIs1868_summer_lc_100_p93
17,ROIs1868_summer_lc_100_p94
17,ROIs1868_summer_lc_100_p95
17,ROIs1868_summer_lc_100_p96
17,ROIs1868_summer_lc_100_p97
17,ROIs1868_summer_lc_100_p98
17,ROIs1868_summer_lc_100_p99
17,ROIs1868_summer_lc_101_p100
17,ROIs1868_summer_lc_101_p101
17,ROIs1868_summer_lc_101_p102
17,ROIs1868_summer_lc_101_p103
17,ROIs1868_summer_lc_101_p104
17,ROIs1868_summer_lc_101_p105
17,ROIs1868_summer_lc_101_p106
17,ROIs1868_summer_lc_101_p107
17,ROIs1868_summer_lc_101_p108
13,ROIs1868_summer_lc_101_p117
13,ROIs1868_summer_lc_101_p118
17,ROIs1868_summer_lc_101_p119
17,ROIs1868_summer_lc_101_p121
17,ROIs1868_summer_lc_101_p122
17,ROIs1868_summer_lc_101_p123
17,ROIs1868_summer_lc_101_p124
17,ROIs1868_summer_lc_101_p125
17,ROIs1868_summer_lc_101_p126
17,ROIs1868_summer_lc_101_p127
17,ROIs1868_summer_lc_101_p128
17,ROIs1868_summer_lc_101_p129
17,ROIs1868_summer_lc_101_p130
17,ROIs1868_summer_lc_101_p131
17,ROIs1868_summer_lc_101_p132
13,ROIs1868_summer_lc_101_p146
13,ROIs1868_summer_lc_101_p147
